"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
6293,"SPMO","Invesco S&P 500 Momentum ETF","Financial","Exchange Traded Fund","USA",,,49.71,-0.16%,20569
6294,"SPMV","Invesco S&P 500 Minimum Variance ETF","Financial","Exchange Traded Fund","USA",,,31.85,0.00%,0
6295,"SPN","Superior Energy Services, Inc.","Energy","Oil & Gas Equipment & Services","USA",15.40,,1.00,-3.69%,288312
6296,"SPNE","SeaSpine Holdings Corporation","Healthcare","Medical Devices","USA",366.72,,12.80,0.00%,13204
6297,"SPNS","Sapiens International Corporation N.V.","Technology","Software - Application","Israel",1710.82,57.28,34.30,0.65%,30016
6298,"SPOK","Spok Holdings, Inc.","Communication Services","Telecom Services","USA",210.83,,10.95,-0.90%,11151
6299,"SPOT","Spotify Technology S.A.","Communication Services","Internet Content & Information","Luxembourg",50109.32,,265.63,-1.30%,668702
6300,"SPPI","Spectrum Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",570.23,,3.86,4.04%,707361
6301,"SPPP","Sprott Physical Platinum and Palladium Trust","Basic Materials","Other Precious Metals & Mining","Canada",115.00,,15.63,-0.19%,24619
6302,"SPR","Spirit AeroSystems Holdings, Inc.","Industrials","Aerospace & Defense","USA",2352.07,,20.55,-3.97%,2112187
6303,"SPRO","Spero Therapeutics, Inc.","Healthcare","Biotechnology","USA",267.31,,11.98,-2.84%,58043
6304,"SPRT","Support.com, Inc.","Technology","Software - Application","USA",36.20,14.13,2.35,16.33%,461302
6305,"SPSB","SPDR Portfolio Short Term Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,31.39,-0.03%,187131
6306,"SPSC","SPS Commerce, Inc.","Technology","Software - Infrastructure","USA",2793.88,73.00,79.00,0.01%,54054
6307,"SPSK","SP Funds Dow Jones Global Sukuk ETF","Financial","Exchange Traded Fund","USA",,,20.26,-0.37%,2385
6308,"SPSM","SPDR Portfolio S&P 600 Small Cap ETF","Financial","Exchange Traded Fund","USA",,,28.89,-0.79%,57716
6309,"SPT","Sprout Social, Inc.","Technology","Software - Application","USA",1727.29,,34.91,2.17%,205071
6310,"SPTI","SPDR Portfolio Intermediate Term Treasury ETF","Financial","Exchange Traded Fund","USA",,,33.17,-0.16%,57091
6311,"SPTL","SPDR Portfolio Long Term Treasury ETF","Financial","Exchange Traded Fund","USA",,,46.94,-1.10%,123417
6312,"SPTM","SPDR Portfolio S&P 1500 Composite Stock Market ETF","Financial","Exchange Traded Fund","USA",,,41.87,-0.10%,100983
6313,"SPTN","SpartanNash Company","Consumer Defensive","Food Distribution","USA",737.94,14.87,20.07,-1.33%,33945
6314,"SPTS","SPDR Portfolio Short Term Treasury ETF","Financial","Exchange Traded Fund","USA",,,30.69,-0.03%,770377
6315,"SPUS","SP Funds S&P 500 Sharia Industry Exclusions ETF","Financial","Exchange Traded Fund","USA",,,23.48,0.30%,2777
6316,"SPUU","Direxion Daily S&P 500 Bull 2X Shares","Financial","Exchange Traded Fund","USA",,,67.59,0.08%,2308
6317,"SPVM","Invesco S&P 500 Value with Momentum ETF","Financial","Exchange Traded Fund","USA",,,36.10,0.18%,635
6318,"SPVU","Invesco S&P 500 Enhanced Value ETF","Financial","Exchange Traded Fund","USA",,,28.87,-0.64%,4574
6319,"SPWH","Sportsman's Warehouse Holdings, Inc.","Consumer Cyclical","Leisure","USA",727.44,30.50,16.23,-4.98%,390905
6320,"SPWR","SunPower Corporation","Technology","Solar","USA",1983.61,368.18,12.55,3.29%,1885123
6321,"SPXB","ProShares S&P 500 Bond ETF","Financial","Exchange Traded Fund","USA",,,92.87,-0.51%,362
6322,"SPXC","SPX Corporation","Industrials","Specialty Industrial Machinery","USA",1910.39,18.31,42.45,-1.12%,11208
6323,"SPXE","ProShares S&P 500 ex-Energy ETF","Financial","Exchange Traded Fund","USA",,,74.61,0.20%,859
6324,"SPXL","Direxion Daily S&P500 Bull 3X Shares","Financial","Exchange Traded Fund","USA",,,56.75,-0.16%,3001740
6325,"SPXS","Direxion Daily S&P 500 Bear 3X Shares","Financial","Exchange Traded Fund","USA",,,5.61,0.27%,11689341
6326,"SPXT","ProShares S&P 500 ex-Technology ETF","Financial","Exchange Traded Fund","USA",,,59.18,0.29%,7
6327,"SPXU","ProShares UltraPro Short S&P500","Financial","Exchange Traded Fund","USA",,,8.49,0.33%,7189833
6328,"SPXV","ProShares S&P 500 ex-Health Care ETF","Financial","Exchange Traded Fund","USA",,,72.14,0.65%,3
6329,"SPXX","Nuveen S&P 500 Dynamic Overwrite Fund","Financial","Closed-End Fund - Equity","USA",238.28,4.83,13.89,0.20%,48828
6330,"SPY","SPDR S&P 500 ETF Trust","Financial","Exchange Traded Fund","USA",,,342.72,-0.06%,14908386
6331,"SPYD","SPDR Portfolio S&P 500 High Dividend ETF","Financial","Exchange Traded Fund","USA",,,28.60,-1.00%,540370
6332,"SPYG","SPDR Portfolio S&P 500 Growth ETF","Financial","Exchange Traded Fund","USA",,,51.21,0.20%,621235
6333,"SPYV","SPDR Portfolio S&P 500 Value ETF","Financial","Exchange Traded Fund","USA",,,30.95,-0.39%,601145
6334,"SPYX","SPDR S&P 500 Fossil Fuel Reserves Free ETF","Financial","Exchange Traded Fund","USA",,,85.08,0.19%,2153
6335,"SQ","Square, Inc.","Technology","Software - Infrastructure","USA",67654.32,336.56,153.88,1.38%,3129434
6336,"SQBG","Sequential Brands Group, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",10.44,,5.94,0.17%,18272
6337,"SQEW","LeaderShares Equity Skew ETF","Financial","Exchange Traded Fund","USA",,,27.48,-4.97%,180
6338,"SQLV","Legg Mason Small-Cap Quality Value ETF","Financial","Exchange Traded Fund","USA",,,23.85,0.04%,102
6339,"SQM","Sociedad Quimica y Minera de Chile S.A.","Basic Materials","Chemicals","Chile",7765.09,38.46,32.46,-0.46%,211772
6340,"SQNS","Sequans Communications S.A.","Technology","Semiconductors","France",198.24,,6.27,-1.42%,30311
6341,"SQQQ","ProShares UltraPro Short QQQ","Financial","Exchange Traded Fund","USA",,,23.95,-0.50%,15114437
6342,"SR","Spire Inc.","Utilities","Utilities - Regulated Gas","USA",3096.16,51.36,58.88,-1.09%,59308
6343,"SRAX","SRAX, Inc.","Communication Services","Advertising Agencies","USA",37.15,,2.80,1.82%,1898
6344,"SRC","Spirit Realty Capital, Inc.","Real Estate","REIT - Diversified","USA",3769.66,54.64,36.01,-2.07%,74403
6345,"SRCE","1st Source Corporation","Financial","Banks - Regional","USA",903.50,11.07,35.03,-0.09%,4290
6346,"SRCL","Stericycle, Inc.","Industrials","Waste Management","USA",5831.06,,62.81,-1.75%,72905
6347,"SRDX","Surmodics, Inc.","Healthcare","Diagnostics & Research","USA",633.50,83.44,46.45,0.67%,9410
6348,"SRE","Sempra Energy","Utilities","Utilities - Diversified","USA",37060.85,18.40,126.40,-0.76%,212600
6349,"SRET","Global X SuperDividend REIT ETF","Financial","Exchange Traded Fund","USA",,,7.95,-0.94%,127932
6350,"SREV","ServiceSource International, Inc.","Technology","Software - Application","USA",156.80,,1.66,0.42%,61114
6351,"SRG","Seritage Growth Properties","Real Estate","REIT - Retail","USA",525.76,,13.15,-0.98%,300545
6352,"SRGA","Surgalign Holdings, Inc.","Healthcare","Medical Devices","USA",176.20,,2.20,-0.90%,120813
6353,"SRI","Stoneridge, Inc.","Consumer Cyclical","Auto Parts","USA",585.69,,20.87,-1.97%,45720
6354,"SRL","Scully Royalty Ltd.","Financial","Capital Markets","Hong Kong",100.01,,8.00,0.63%,951
6355,"SRLN","SPDR Blackstone / GSO Senior Loan ETF","Financial","Exchange Traded Fund","USA",,,44.53,0.00%,187666
6356,"SRLP","Sprague Resources LP","Energy","Oil & Gas Refining & Marketing","USA",348.66,19.69,15.40,1.99%,4838
6357,"SRNE","Sorrento Therapeutics, Inc.","Healthcare","Biotechnology","USA",2139.54,,8.11,-0.14%,25911268
6358,"SRPT","Sarepta Therapeutics, Inc.","Healthcare","Biotechnology","USA",11009.36,,144.21,2.13%,755016
6359,"SRRA","Sierra Oncology, Inc.","Healthcare","Biotechnology","Canada",134.01,,12.15,-2.17%,3724
6360,"SRRK","Scholar Rock Holding Corporation","Healthcare","Biotechnology","USA",450.59,,14.57,0.21%,24698
6361,"SRS","ProShares UltraShort Real Estate","Financial","Exchange Traded Fund","USA",,,14.63,0.97%,67683
6362,"SRT","StarTek, Inc.","Industrials","Specialty Business Services","USA",207.46,,5.05,-0.43%,948
6363,"SRTS","Sensus Healthcare, Inc.","Healthcare","Medical Devices","USA",45.40,,2.71,-0.37%,589
6364,"SRTY","ProShares UltraPro Short Russell2000","Financial","Exchange Traded Fund","USA",,,8.15,2.42%,2308291
6365,"SRV","The Cushing MLP & Infrastructure Total Return Fund","Financial","Closed-End Fund - Equity","USA",40.52,,18.53,-0.13%,2858
6366,"SRVR","Pacer Benchmark Data & Infrastructure Real Estate SCTR ETF","Financial","Exchange Traded Fund","USA",,,36.13,0.16%,51318
6367,"SSB","South State Corporation","Financial","Banks - Regional","USA",4185.34,34.70,59.42,0.73%,167356
6368,"SSBI","Summit State Bank","Financial","Banks - Regional","USA",60.21,7.22,10.15,0.30%,41
6369,"SSD","Simpson Manufacturing Co., Inc.","Industrials","Building Products & Equipment","USA",4304.51,27.29,98.49,-1.29%,15079
6370,"SSG","ProShares UltraShort Semiconductors","Financial","Exchange Traded Fund","USA",,,22.34,-1.28%,1748
6371,"SSKN","STRATA Skin Sciences, Inc.","Healthcare","Medical Devices","USA",58.35,,1.59,-3.05%,17973
6372,"SSL","Sasol Limited","Energy","Oil & Gas Integrated","South Africa",5365.08,,8.64,0.82%,886777
6373,"SSNC","SS&C Technologies Holdings, Inc.","Technology","Software - Application","USA",16292.91,32.96,63.34,0.72%,234077
6374,"SSNT","SilverSun Technologies, Inc.","Technology","Software - Application","USA",13.74,,2.81,-2.43%,41910
6375,"SSO","ProShares Ultra S&P500","Financial","Exchange Traded Fund","USA",,,76.86,-0.13%,708461
6376,"SSP","The E.W. Scripps Company","Communication Services","Broadcasting","USA",982.39,,11.71,-0.55%,41924
6377,"SSPK","Silver Spike Acquisition Corp.","Financial","Shell Companies","USA",314.77,,10.08,0.30%,2929
6378,"SSPY","Syntax Stratified LargeCap ETF","Financial","Exchange Traded Fund","USA",,,49.35,-0.43%,1
6379,"SSRM","SSR Mining Inc.","Basic Materials","Gold","Canada",2443.69,41.17,18.93,-1.53%,704984
6380,"SSSS","SuRo Capital Corp.","Financial","Asset Management","USA",219.05,303.95,12.95,-0.92%,404181
6381,"SSTI","ShotSpotter, Inc.","Technology","Software - Application","USA",329.47,134.71,29.87,-1.45%,33019
6382,"SSTK","Shutterstock, Inc.","Communication Services","Internet Content & Information","USA",1784.89,53.99,49.08,-0.10%,19520
6383,"SSUS","Day Hagan/Ned Davis Research Smart Sector ETF","Financial","Exchange Traded Fund","USA",,,26.66,0.08%,5392
6384,"SSY","SunLink Health Systems, Inc.","Healthcare","Medical Care Facilities","USA",6.90,,1.01,1.00%,934
6385,"SSYS","Stratasys Ltd.","Technology","Computer Hardware","USA",754.04,,13.80,0.95%,314846
6386,"ST","Sensata Technologies Holding plc","Technology","Scientific & Technical Instruments","USA",6437.94,81.12,41.17,-0.29%,353873
6387,"STAA","STAAR Surgical Company","Healthcare","Medical Instruments & Supplies","USA",2131.55,294.37,47.04,1.14%,62581
6388,"STAF","Staffing 360 Solutions, Inc.","Industrials","Staffing & Employment Services","USA",6.26,,0.62,-1.05%,20151
6389,"STAG","STAG Industrial, Inc.","Real Estate","REIT - Industrial","USA",4759.77,44.27,32.20,-0.37%,159337
6390,"STAR","iStar Inc.","Real Estate","REIT - Diversified","USA",1092.90,,12.52,-2.34%,94907
6391,"STAY","Extended Stay America, Inc.","Consumer Cyclical","Lodging","USA",2243.62,,12.41,-0.12%,229169
6392,"STBA","S&T Bancorp, Inc.","Financial","Banks - Regional","USA",836.99,23.31,20.68,-1.19%,21417
6393,"STC","Stewart Information Services Corporation","Financial","Insurance - Property & Casualty","USA",1114.79,9.66,42.10,-1.77%,28796
6394,"STCN","Steel Connect, Inc.","Industrials","Integrated Freight & Logistics","USA",35.29,,0.56,0.40%,45738
6395,"STE","STERIS plc","Healthcare","Medical Instruments & Supplies","Ireland",13125.45,31.90,154.17,0.69%,55488
6396,"STFC","State Auto Financial Corporation","Financial","Insurance - Property & Casualty","USA",748.23,,16.49,-0.12%,11660
6397,"STG","Sunlands Technology Group","Consumer Defensive","Education & Training Services","China",261.90,,1.51,1.68%,3955
6398,"STIM","Neuronetics, Inc.","Healthcare","Diagnostics & Research","USA",91.59,,5.20,-3.79%,233278
6399,"STIP","iShares 0-5 Year TIPS Bond ETF","Financial","Exchange Traded Fund","USA",,,103.85,0.04%,49124
6400,"STK","Columbia Seligman Premium Technology Growth Fund","Financial","Closed-End Fund - Equity","USA",359.80,,22.74,0.53%,67653
6401,"STKL","SunOpta Inc.","Consumer Defensive","Packaged Foods","Canada",632.68,,6.64,-1.70%,448086
6402,"STKS","The ONE Group Hospitality, Inc.","Consumer Cyclical","Restaurants","USA",57.87,4.42,1.86,-1.06%,37323
6403,"STL","Sterling Bancorp","Financial","Banks - Regional","USA",2393.72,8.52,12.02,-1.23%,1272692
6404,"STLD","Steel Dynamics, Inc.","Basic Materials","Steel","USA",6501.17,12.20,29.61,-2.28%,399582
6405,"STLG","iShares Factors US Growth Style ETF","Financial","Exchange Traded Fund","USA",,,28.77,0.16%,20
6406,"STM","STMicroelectronics N.V.","Technology","Semiconductors","Switzerland",27053.23,27.77,29.83,0.47%,895482
6407,"STMP","Stamps.com Inc.","Technology","Software - Application","USA",4776.17,51.53,266.80,-2.30%,64860
6408,"STN","Stantec Inc.","Industrials","Engineering & Construction","Canada",3532.01,25.89,31.67,-1.28%,26013
6409,"STNE","StoneCo Ltd.","Technology","Software - Application","Cayman Islands",15301.47,265.93,50.17,0.35%,565220
6410,"STNG","Scorpio Tankers Inc.","Energy","Oil & Gas Midstream","Monaco",747.21,,12.29,-0.24%,423721
6411,"STOK","Stoke Therapeutics, Inc.","Healthcare","Biotechnology","USA",969.78,,28.83,1.91%,10234
6412,"STON","StoneMor Inc.","Consumer Cyclical","Personal Services","USA",93.57,,0.78,0.36%,28818
6413,"STOR","STORE Capital Corporation","Real Estate","REIT - Diversified","USA",6782.95,23.43,26.23,-2.74%,1437017
6414,"STOT","SPDR DoubleLine Short Duration Total Return Tactical ETF","Financial","Exchange Traded Fund","USA",,,49.79,0.10%,1361
6415,"STPZ","PIMCO 1-5 Year U.S. TIPS Index ETF","Financial","Exchange Traded Fund","USA",,,53.99,-0.04%,6326
6416,"STRA","Strategic Education, Inc.","Consumer Defensive","Education & Training Services","USA",2494.30,19.66,103.58,1.45%,50168
6417,"STRL","Sterling Construction Company, Inc.","Industrials","Engineering & Construction","USA",412.09,7.86,14.26,-1.66%,72278
6418,"STRM","Streamline Health Solutions, Inc.","Healthcare","Health Information Services","USA",44.70,20.13,1.67,10.60%,203700
6419,"STRO","Sutro Biopharma, Inc.","Healthcare","Biotechnology","USA",321.18,,9.14,3.04%,28940
6420,"STRS","Stratus Properties Inc.","Real Estate","Real Estate - Diversified","USA",166.04,92.24,20.11,-0.45%,179
6421,"STRT","Strattec Security Corporation","Consumer Cyclical","Auto Parts","USA",80.43,28.03,21.08,-0.14%,10241
6422,"STSA","Satsuma Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",413.92,,23.99,0.21%,9417
6423,"STT","State Street Corporation","Financial","Asset Management","USA",24430.27,11.03,69.10,0.23%,358463
6424,"STWD","Starwood Property Trust, Inc.","Real Estate","REIT - Mortgage","USA",4575.57,12.07,15.54,-2.44%,618919
6425,"STX","Seagate Technology plc","Technology","Computer Hardware","Ireland",11795.20,12.03,45.21,-0.88%,706586
6426,"STXB","Spirit of Texas Bancshares, Inc.","Financial","Banks - Regional","USA",221.65,9.46,12.64,-0.32%,5095
6427,"STXS","Stereotaxis, Inc.","Healthcare","Medical Instruments & Supplies","USA",269.69,,3.28,-3.05%,91909
6428,"STZ","Constellation Brands, Inc.","Consumer Defensive","Beverages - Wineries & Distilleries","USA",34548.44,690.08,179.81,-0.93%,273323
6429,"SU","Suncor Energy Inc.","Energy","Oil & Gas Integrated","Canada",25932.28,,16.43,-0.90%,1285741
6430,"SUB","iShares Short-Term National Muni Bond ETF","Financial","Exchange Traded Fund","USA",,,108.21,0.00%,86863
6431,"SUI","Sun Communities, Inc.","Real Estate","REIT - Residential","USA",14312.49,107.09,147.59,-0.13%,51082
6432,"SUM","Summit Materials, Inc.","Basic Materials","Building Materials","USA",1801.71,17.23,15.25,-1.87%,261034
6433,"SUMR","Summer Infant, Inc.","Consumer Defensive","Household & Personal Products","USA",35.65,,17.39,-0.97%,2720
6434,"SUN","Sunoco LP","Energy","Oil & Gas Refining & Marketing","USA",2273.39,22.90,26.87,-0.81%,114903
6435,"SUNS","Solar Senior Capital Ltd.","Financial","Asset Management","USA",213.45,22.74,13.33,0.23%,10332
6436,"SUNW","Sunworks, Inc.","Technology","Solar","USA",13.52,,0.71,1.58%,564404
6437,"SUP","Superior Industries International, Inc.","Consumer Cyclical","Auto Parts","USA",41.72,,1.53,-4.97%,94757
6438,"SUPN","Supernus Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",1187.00,9.87,21.98,1.10%,240919
6439,"SUPV","Grupo Supervielle S.A.","Financial","Banks - Regional","Argentina",344.11,3.97,2.41,-1.02%,169783
6440,"SURF","Surface Oncology, Inc.","Healthcare","Biotechnology","USA",235.49,,5.62,-2.35%,183919
6441,"SUSA","iShares MSCI USA ESG Select ETF","Financial","Exchange Traded Fund","USA",,,149.61,-0.05%,5361
6442,"SUSB","iShares ESG 1-5 Year USD Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,26.14,-0.09%,17030
6443,"SUSC","iShares ESG USD Corporate Bond ETF","Financial","Exchange Traded Fund","USA",,,27.83,-0.60%,30266
6444,"SUSL","iShares ESG MSCI USA Leaders ETF","Financial","Exchange Traded Fund","USA",,,59.22,0.24%,6717
6445,"SUZ","Suzano S.A.","Basic Materials","Paper & Paper Products","Brazil",12534.25,,9.21,-0.86%,46969
6446,"SVBI","Severn Bancorp, Inc.","Financial","Banks - Regional","USA",77.55,13.26,6.13,-0.24%,603
6447,"SVC","Service Properties Trust","Real Estate","REIT - Hotel & Motel","USA",1480.41,,8.29,-2.93%,517347
6448,"SVM","Silvercorp Metals Inc.","Basic Materials","Silver","Canada",1351.64,34.47,7.20,-3.81%,799851
6449,"SVMK","SVMK Inc.","Technology","Software - Application","USA",3180.18,,23.44,1.47%,318805
6450,"SVRA","Savara Inc.","Healthcare","Biotechnology","USA",88.79,,1.51,0.67%,42901
6451,"SVT","Servotronics, Inc.","Industrials","Electrical Equipment & Parts","USA",22.58,5.01,9.23,5.85%,7
6452,"SVVC","Firsthand Technology Value Fund, Inc.","Financial","Asset Management","USA",33.36,,4.93,1.86%,2749
6453,"SVXY","ProShares Short VIX Short-Term Futures ETF","Financial","Exchange Traded Fund","USA",,,36.13,-0.63%,1147399
6454,"SWAN","Amplify BlackSwan Growth & Treasury Core ETF","Financial","Exchange Traded Fund","USA",,,32.14,-0.43%,69170
6455,"SWAV","ShockWave Medical, Inc.","Healthcare","Medical Devices","USA",2066.40,,59.76,-0.40%,87600
6456,"SWBI","Smith & Wesson Brands, Inc.","Industrials","Aerospace & Defense","USA",1171.80,,16.95,-18.94%,2861186
6457,"SWCH","Switch, Inc.","Technology","Information Technology Services","USA",4121.28,150.09,17.14,1.06%,431957
6458,"SWI","SolarWinds Corporation","Technology","Software - Infrastructure","USA",6420.07,208.98,20.69,1.03%,93212
6459,"SWIR","Sierra Wireless, Inc.","Technology","Communication Equipment","Canada",473.32,,12.50,-1.65%,70845
6460,"SWK","Stanley Black & Decker, Inc.","Industrials","Tools & Accessories","USA",25442.70,30.32,158.93,-0.90%,135038
6461,"SWKS","Skyworks Solutions, Inc.","Technology","Semiconductors","USA",23523.88,30.95,141.56,-0.49%,328658
6462,"SWM","Schweitzer-Mauduit International, Inc.","Basic Materials","Paper & Paper Products","USA",1013.67,11.02,31.62,-1.74%,14417
6463,"SWN","Southwestern Energy Company","Energy","Oil & Gas E&P","USA",1735.87,,2.85,-2.23%,3544292
6464,"SWTX","SpringWorks Therapeutics, Inc.","Healthcare","Biotechnology","USA",1945.53,,45.07,0.40%,305035
